siren,siret,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsEtablissement,categorieEntreprise,codePostalEtablissement,codeCommuneEtablissement,dateCreationUniteLegale,categorieJuridiqueUniteLegale,etablissementSiege,etatAdministratifUniteLegale,APE_2_code,APE_niv_1,siret_count
388698201,38869820100752,46.46Z,N,O,51,2019.0,GE,93400.0,93070,1992-09-24,5710,True,A,46,G,95
388734568,38873456800495,46.51Z,N,O,42,2019.0,ETI,95700.0,95527,1992-10-01,5710,True,A,46,G,55
388779407,38877940700013,43.21A,N,O,32,2019.0,GE,37300.0,37122,1992-10-06,5710,True,A,43,F,14
388784928,38878492800011,43.21A,N,O,41,2019.0,GE,59000.0,59350,1992-10-06,5710,True,A,43,F,19
388866212,38886621200037,20.51Z,N,O,41,,ETI,75017.0,75117,1992-10-01,5710,True,A,20,C,4
389191800,38919180001064,27.12Z,N,O,51,,GE,92100.0,92012,1992-11-16,5710,True,A,27,C,105
389191982,38919198200344,30.20Z,N,O,52,,GE,93400.0,93070,1992-11-16,5599,True,A,30,C,35
389192030,38919203000028,71.12B,N,O,42,2019.0,GE,92100.0,92012,1992-11-16,5710,True,A,71,M,34
389266446,38926644600035,94.99Z,O,N,NN,,PME,33600.0,33318,1992-11-30,9220,True,A,94,S,3
389272295,38927229500012,82.99Z,N,O,42,2019.0,GE,79180.0,79081,1992-12-01,6220,True,A,82,N,100
389435215,38943521501756,47.76Z,N,O,42,,ETI,38090.0,38530,1993-01-01,5710,True,A,47,G,287
389470303,38947030300014,27.33Z,N,O,41,2019.0,ETI,27000.0,27229,1993-01-01,5710,True,A,27,C,2
389488719,38948871900037,23.12Z,N,O,41,2019.0,GE,79700.0,79289,1992-12-10,5710,True,A,23,C,7
389534256,38953425600034,33.20D,N,O,42,2019.0,GE,91620.0,91458,1992-12-10,5710,True,A,33,C,9
389632639,38963263901139,47.71Z,N,O,41,2019.0,ETI,59290.0,59646,1993-01-01,5710,True,A,47,G,259
389652553,38965255300105,82.20Z,N,O,52,,GE,75009.0,75109,1992-12-15,5710,True,A,82,N,22
389675018,38967501800029,38.11Z,N,O,41,,GE,13290.0,13001,1993-01-01,5710,True,A,38,E,54
389818907,38981890700013,43.21A,,O,41,2019.0,GE,86360.0,86062,1993-01-02,5710,True,A,43,F,59
390072551,39007255100018,61.10Z,N,O,51,2019.0,ETI,83210.0,83130,1993-01-01,5710,True,A,61,J,104
390282648,39028264800026,25.21Z,,O,41,2019.0,ETI,29600.0,29151,1993-02-22,5710,True,A,25,C,3
390398055,39039805500157,46.73A,N,O,41,2019.0,GE,45000.0,45234,1992-12-26,5710,True,A,46,G,151
390426450,39042645000297,70.22Z,N,O,42,,GE,94200.0,94041,1993-03-05,5599,True,A,70,M,31
390596039,39059603900342,71.12B,N,O,41,,GE,69007.0,69387,1993-03-22,5710,True,A,71,M,39
391007457,39100745700016,64.19Z,O,O,42,2019.0,GE,87000.0,87085,1993-04-01,6596,True,A,64,K,119
391125796,39112579600071,56.29B,N,O,51,2019.0,ETI,69007.0,69387,1993-05-10,5710,True,A,56,I,29
391322831,39132283100200,81.10Z,N,O,32,,GE,95870.0,95063,1993-05-28,5710,True,A,81,N,20
391548955,39154895500031,20.41Z,N,O,42,,ETI,92600.0,92004,1993-06-09,5710,True,A,20,C,4
391637865,39163786500133,71.12B,N,O,51,,GE,92000.0,92050,1993-06-24,5710,True,A,71,M,13
391851557,39185155703071,65.12Z,O,O,42,2019.0,GE,31130.0,31044,1993-07-01,8250,True,A,65,K,379
391890555,39189055500033,58.13Z,N,O,41,2019.0,GE,67000.0,67482,1993-07-01,5599,True,A,58,J,33
392212122,39221212200783,47.11D,N,O,41,2019.0,ETI,76120.0,76322,1993-01-01,5710,True,C,47,G,251
392213146,39221314600039,31.09B,N,O,41,2019.0,ETI,67190.0,67098,1993-08-01,5710,True,A,31,C,10
392327607,39232760700421,47.54Z,,O,NN,,,59810.0,59343,1993-08-16,5306,True,C,47,G,42
392469268,39246926800214,87.10A,N,O,41,2019.0,ETI,69340.0,69089,1993-09-17,6901,True,A,87,Q,23
392631248,39263124800359,20.11Z,N,O,41,,ETI,69007.0,69387,1993-09-01,5599,True,A,20,C,36
392640090,39264009003754,64.19Z,N,O,51,2019.0,GE,44000.0,44109,1993-07-06,5196,True,A,64,K,669
392860243,39286024300055,19.20Z,,O,41,2019.0,ETI,13117.0,13056,1993-10-25,5710,True,A,19,C,5
393162433,39316243300311,29.32Z,N,O,51,,GE,92000.0,92050,1993-11-26,5710,True,A,29,C,31
393193867,39319386700206,52.29A,N,O,32,,GE,92300.0,92044,1993-12-02,5710,True,A,52,H,22
393291042,39329104200157,58.11Z,N,O,41,,GE,75013.0,75113,1993-12-13,5710,True,A,58,J,16
393341516,39334151600093,30.30Z,N,O,52,2019.0,GE,31400.0,31555,1993-12-17,5710,True,A,30,C,15
393361985,39336198500012,43.29A,N,O,32,2019.0,ETI,76133.0,76238,1993-12-17,5599,True,A,43,F,24
393551007,39355100700031,61.20Z,N,O,32,2019.0,GE,97490.0,97411,1994-01-01,5306,True,A,61,J,37
393707153,39370715300051,82.99Z,N,O,12,2019.0,ETI,31000.0,31555,1993-10-01,5710,True,A,82,N,17
393712286,39371228603775,47.75Z,N,O,52,,GE,92200.0,92051,1994-01-06,5710,True,A,47,G,410
394026934,39402693400536,62.03Z,N,O,51,,GE,44300.0,44109,1994-02-14,5710,True,A,62,J,64
394082697,39408269700332,74.90B,N,O,42,2019.0,ETI,35760.0,35278,1994-01-07,5710,True,A,74,M,65
394149496,39414949600025,70.10Z,N,O,21,2019.0,PME,75010.0,75110,1994-02-01,5599,True,A,70,M,5
394157085,39415708500017,64.19Z,O,O,51,2019.0,GE,51100.0,51454,1994-06-27,6560,True,A,64,K,291
394164966,39416496600019,65.30Z,O,O,51,2019.0,ETI,75006.0,75106,1993-05-28,9220,True,A,65,K,40
394342174,39434217400411,88.99B,O,O,42,2019.0,ETI,59350.0,59527,1994-01-01,9220,True,A,88,Q,51
394400121,39440012100072,20.16Z,N,O,32,,GE,13130.0,13014,1994-03-11,5710,True,A,20,C,11
394671820,39467182000022,29.32Z,N,O,41,2019.0,ETI,60000.0,60057,1994-04-07,5710,True,A,29,C,2
395001852,39500185200098,25.94Z,N,O,42,,ETI,75012.0,75112,1994-02-28,5710,True,A,25,C,12
395780059,39578005900014,11.07A,N,O,41,2019.0,GE,63530.0,63470,1957-01-01,5710,True,A,11,C,4
396020232,39602023200114,10.11Z,N,O,41,,ETI,35220.0,35068,1960-01-01,5710,True,A,10,C,14
397480930,39748093003498,61.20Z,N,O,51,,GE,75116.0,75116,1994-06-13,5599,True,A,61,J,368
397767831,39776783100811,42.22Z,N,O,51,2019.0,ETI,92130.0,92040,1994-06-01,5710,True,A,42,F,241
397814823,39781482300092,69.20Z,O,O,41,2019.0,PME,79260.0,79048,1994-07-17,9220,True,A,69,M,50
397815754,39781575400122,10.51C,N,O,41,,GE,31200.0,31555,1994-07-22,5710,True,A,10,C,34
398110445,39811044500036,47.71Z,N,O,51,2019.0,ETI,59100.0,59512,1994-09-07,5710,True,A,47,G,556
398372615,39837261500177,81.21Z,N,O,42,,ETI,91370.0,91645,1994-09-15,5710,True,A,81,N,20
398404194,39840419400084,10.39B,N,O,41,2019.0,GE,69570.0,69072,1994-09-05,5710,True,A,10,C,10
398460261,39846026100017,32.50A,N,O,21,2019.0,PME,59117.0,59656,1994-09-27,5710,True,A,32,C,2
398762211,39876221100397,42.11Z,N,O,42,2019.0,GE,13127.0,13117,1994-10-20,5710,True,A,42,F,61
398796383,39879638300022,29.20Z,N,O,41,2019.0,GE,67120.0,67300,1994-11-01,5710,True,A,29,C,2
398827113,39882711300471,42.11Z,N,O,42,2019.0,GE,69002.0,69382,1995-01-01,5710,True,A,42,F,55
398972901,39897290108012,65.12Z,N,O,51,,GE,92300.0,92044,1994-11-15,5599,True,A,65,K,964
399226653,39922665300018,47.78C,N,O,41,2019.0,ETI,68700.0,68063,1994-12-02,5599,True,A,47,G,289
399295385,39929538500070,46.46Z,N,O,41,,GE,69007.0,69387,1995-01-01,5710,True,A,46,G,7
399307370,39930737000326,42.11Z,N,O,42,2019.0,GE,33600.0,33318,1995-01-01,5710,True,A,42,F,49
399311745,39931174500026,17.12Z,N,O,32,2019.0,ETI,29300.0,29233,1994-12-16,5710,True,A,17,C,5
399315613,39931561300014,46.39B,N,O,52,2019.0,GE,92000.0,92050,1994-12-21,5710,True,A,46,G,124
399361468,39936146800156,35.14Z,N,O,32,,ETI,92400.0,92026,2005-06-21,5710,True,A,35,D,15
399780097,39978009700016,64.19Z,O,O,42,2019.0,GE,86000.0,86194,1995-01-30,6596,True,A,64,K,217
399973825,39997382500017,64.19Z,O,O,51,2019.0,GE,69410.0,69040,1995-01-01,6596,True,A,64,K,648
400357885,40035788500112,62.02A,N,O,42,,GE,92100.0,92012,1995-02-13,5710,True,A,62,J,13
400395257,40039525700043,86.10Z,O,O,42,2019.0,ETI,70160.0,70472,1995-01-01,9230,True,A,86,Q,78
400519005,40051900500013,49.41C,N,O,41,2019.0,ETI,71100.0,71076,1995-03-24,5710,True,A,49,H,43
400752028,40075202800029,28.13Z,N,O,41,2019.0,ETI,35190.0,35337,1995-04-19,5710,True,A,28,C,2
400767786,40076778600306,63.11Z,N,O,32,,ETI,75017.0,75117,1995-04-01,5710,True,A,63,J,31
400868188,40086818800014,64.19Z,O,O,42,2019.0,GE,28000.0,28085,1994-10-28,6596,True,A,64,K,141
400869277,40086927700014,10.51D,N,O,41,2019.0,GE,70170.0,70421,1995-04-28,5710,True,A,10,C,16
401015938,40101593800335,78.20Z,O,O,21,,GE,69100.0,69266,1995-05-01,5710,True,A,78,N,69
401070891,40107089100015,43.21A,N,O,41,2019.0,GE,40600.0,40046,1994-12-15,5710,True,A,43,F,29
401251566,40125156602093,87.10A,N,O,53,2019.0,GE,92800.0,92062,1995-05-22,5599,True,A,87,Q,281
401308358,40130835800019,70.22Z,N,O,41,2019.0,GE,78280.0,78297,1995-06-01,5499,True,A,70,M,11
401449855,40144985500535,71.20B,N,O,41,2019.0,ETI,78140.0,78640,1995-06-19,5710,True,A,71,M,189
401503792,40150379200533,71.12B,N,O,41,,ETI,75014.0,75114,1995-06-26,5710,True,A,71,M,54
402096267,40209626700560,42.11Z,N,O,42,2019.0,GE,51100.0,51454,1995-08-08,5710,True,A,42,F,59
402171656,40217165600018,25.99A,,O,41,2019.0,ETI,2230.0,02334,1995-09-01,5710,True,A,25,C,8
402222483,40222248300016,21.20Z,N,O,41,2019.0,GE,45520.0,45154,1995-09-12,5710,True,A,21,C,2
402254437,40225443700690,46.49Z,N,O,42,2019.0,ETI,60300.0,60612,1995-09-01,5710,True,A,46,G,114
402262943,40226294300028,33.20A,N,O,12,2019.0,ETI,7350.0,07076,1995-09-06,5710,True,A,33,C,2
402293450,40229345000027,95.12Z,,O,32,2019.0,ETI,62360.0,62755,1995-09-21,5699,True,A,95,S,9
402327597,40232759700025,47.77Z,N,O,32,2019.0,ETI,25000.0,25056,1995-10-01,5710,True,A,47,G,53
402682991,40268299100011,42.99Z,N,O,41,2019.0,ETI,75016.0,75116,1995-10-01,5710,True,A,42,F,41
402959886,40295988600043,41.20B,N,O,32,2019.0,GE,92000.0,92050,1995-10-31,5710,True,A,41,F,4
402968655,40296865500165,63.11Z,N,O,42,2019.0,ETI,92300.0,92044,1995-10-25,5710,True,A,63,J,24
403061492,40306149200068,81.30Z,N,O,21,2019.0,ETI,27100.0,27701,1995-12-01,5710,True,A,81,N,8
403072101,40307210100039,16.23Z,N,O,32,2019.0,ETI,32800.0,32119,1995-11-21,5710,True,A,16,C,6
403092620,40309262001321,47.11D,N,O,41,2019.0,GE,33610.0,33122,1995-12-07,5499,True,A,47,G,229
403093644,40309364400033,47.11D,N,O,41,2019.0,GE,59280.0,59088,1995-12-07,5499,True,A,47,G,102
403104250,40310425000333,46.73A,N,O,51,2019.0,GE,75019.0,75119,1995-11-17,5710,True,A,46,G,82
403119431,40311943100027,29.10Z,N,O,41,2019.0,GE,57910.0,57289,1995-11-28,5710,True,A,29,C,2
403138225,40313822500012,10.62Z,N,O,41,2019.0,GE,67390.0,67281,1995-12-14,5710,True,A,10,C,5
403149685,40314968500030,86.10Z,N,N,41,2019.0,ETI,33300.0,33063,1995-12-08,5599,True,A,86,Q,3
403179781,40317978100121,73.11Z,N,O,41,2019.0,ETI,92300.0,92044,1995-12-01,5710,True,A,73,M,15
403201767,40320176700106,73.11Z,N,O,41,2019.0,GE,92800.0,92062,1995-12-21,5599,True,A,73,M,18
403206964,40320696400567,47.11A,N,O,42,2019.0,ETI,55840.0,55505,1996-01-01,5710,True,A,47,G,84
403221930,40322193000023,17.21B,N,O,32,2019.0,ETI,16380.0,16093,1996-01-01,5710,True,A,17,C,8
403230436,40323043600046,15.12Z,N,O,41,2019.0,GE,24300.0,24311,1995-12-01,5710,True,A,15,C,10
403256944,40325694400063,71.12B,N,O,41,2019.0,ETI,91300.0,91377,1995-12-26,5710,True,A,71,M,7
403416399,40341639900018,64.20Z,,O,11,2019.0,ETI,1470.0,01064,1995-12-01,5710,True,A,64,K,1
403561137,40356113700205,62.02A,N,O,41,2019.0,ETI,54600.0,54578,1996-01-01,5599,True,A,62,J,50
404091035,40409103500190,62.03Z,N,O,22,2019.0,PME,67200.0,67482,1996-01-01,5710,True,A,62,J,23
404117400,40411740000022,49.41A,N,O,41,2019.0,ETI,31620.0,31587,1996-04-01,5710,True,A,49,H,2
404191447,40419144700113,71.12B,N,O,51,,GE,31300.0,31555,1996-03-15,5710,True,A,71,M,11
404271470,40427147000720,71.12B,N,O,51,,GE,78180.0,78423,1996-02-01,5710,True,A,71,M,73
404432775,40443277500082,10.12Z,N,O,51,2019.0,GE,61140.0,61096,1996-02-01,5710,True,A,10,C,11
404536922,40453692200192,62.02A,N,O,41,2019.0,ETI,92100.0,92012,1996-03-20,5710,True,A,62,J,24
406680314,40668031401595,47.52B,N,O,42,,GE,94350.0,94079,1966-01-01,5710,True,A,47,G,159
407836329,40783632900026,15.12Z,N,O,41,2019.0,GE,25230.0,25539,1996-06-01,5710,True,A,15,C,6
407904374,40790437400177,41.20B,N,O,41,2019.0,GE,59260.0,59346,1996-06-12,5710,True,A,41,F,19
407982214,40798221400113,27.51Z,N,O,41,,GE,69130.0,69081,1996-07-01,5710,True,A,27,C,11
407985308,40798530800011,42.13A,N,O,42,2019.0,GE,78280.0,78297,1996-06-19,5710,True,A,42,F,8
407986074,40798607400018,41.20B,N,O,41,2019.0,GE,78280.0,78297,1996-06-19,5710,True,A,41,F,7
407997162,40799716200042,82.20Z,N,O,42,2019.0,GE,62880.0,62842,1996-06-26,5499,True,A,82,N,6
408023398,40802339800188,63.11Z,N,O,41,,ETI,95700.0,95527,1996-06-01,5710,True,A,63,J,19
409302577,40930257700062,81.21Z,N,O,32,2019.0,GE,97232.0,97213,1996-10-01,5710,True,A,81,N,6
409519451,40951945100036,71.12B,,O,02,2019.0,PME,75010.0,75110,1996-12-01,5499,True,A,71,M,3
409722956,40972295600110,29.32Z,N,O,32,,ETI,78280.0,78297,1996-10-31,5710,True,A,29,C,11
409867942,40986794200016,42.22Z,N,O,42,2019.0,GE,21000.0,21231,1996-11-19,5202,True,A,42,F,86
409868114,40986811400011,43.21A,N,O,41,2019.0,GE,21000.0,21231,1996-11-19,5202,True,A,43,F,41
409887395,40988739500088,35.30Z,N,O,42,,GE,75008.0,75108,1996-11-06,5710,True,A,35,D,11
409899077,40989907700237,43.21A,N,O,41,,GE,69007.0,69387,1996-11-20,5202,True,A,43,F,26
409899127,40989912700370,43.21A,N,O,41,,GE,69007.0,69387,1996-11-20,5202,True,A,43,F,37
410032460,41003246000017,46.73A,N,O,32,2019.0,ETI,85500.0,85109,1997-01-01,5710,True,A,46,G,1
410034607,41003460703064,36.00Z,N,O,52,2019.0,GE,92400.0,92026,1996-11-21,5710,True,A,36,E,398
410140057,41014005700051,20.42Z,N,O,41,,ETI,75008.0,75108,1996-12-09,5710,True,A,20,C,5
410218010,41021801000032,63.11Z,N,O,42,2019.0,ETI,69009.0,69389,1996-12-02,5710,True,A,63,J,85
410314876,41031487600187,29.32Z,N,O,42,2019.0,ETI,62440.0,62413,1996-12-23,5710,True,A,29,C,28
410335855,41033585500368,43.12B,N,O,42,,GE,92500.0,92063,1996-12-12,5710,True,A,43,F,36
410355028,41035502800029,29.32Z,N,O,32,2019.0,ETI,8000.0,08105,1996-12-23,5710,True,A,29,C,2
410358865,41035886507398,70.22Z,N,O,51,,GE,92400.0,92026,1996-12-19,5710,True,A,70,M,762
410409460,41040946000756,47.11F,N,O,53,2019.0,GE,59650.0,59009,1997-01-03,5710,True,A,47,G,390
410436158,41043615800027,24.10Z,N,O,42,2019.0,ETI,73400.0,73303,1996-12-09,5599,True,A,24,C,15
410545313,41054531300042,71.20B,N,O,41,2019.0,ETI,69200.0,69259,1997-01-10,5710,True,A,71,M,8
410546956,41054695600013,82.99Z,N,O,42,2019.0,GE,75008.0,75108,1997-01-01,6220,True,A,82,N,28
410569776,41056977600025,66.22Z,N,O,41,,GE,75008.0,75108,1996-12-10,5599,True,A,66,K,133
410615900,41061590000025,28.13Z,N,O,41,2019.0,ETI,78400.0,78146,1996-12-13,5710,True,A,28,C,11
410911044,41091104400049,56.29B,N,O,41,2019.0,ETI,69130.0,69081,1997-02-01,5710,True,A,56,I,32
411127087,41112708700012,86.10Z,N,O,32,2019.0,ETI,38400.0,38421,1997-02-24,5710,True,A,86,Q,2
411198880,41119888000022,17.22Z,N,O,41,2019.0,ETI,54390.0,54215,1997-02-18,5710,True,A,17,C,5
411381346,41138134600039,80.10Z,N,O,42,2019.0,GE,93290.0,93073,1997-05-01,5710,True,A,80,N,3
411708605,41170860500075,95.11Z,N,O,12,2019.0,PME,44240.0,44035,1997-04-14,5710,True,A,95,S,9
411787567,41178756701442,70.22Z,N,O,41,,GE,92400.0,92026,1997-04-15,5710,True,A,70,M,173
411795610,41179561000020,10.20Z,N,O,32,2019.0,ETI,29400.0,29105,1997-04-21,5710,True,A,10,C,6
412082224,41208222400095,10.13A,N,O,41,,GE,22400.0,22093,1997-05-16,5710,True,A,10,C,10
412431744,41243174400298,08.93Z,N,O,41,2019.0,ETI,92110.0,92024,1997-06-05,5710,True,A,8,B,29
412442519,41244251900507,71.12B,N,O,41,2019.0,ETI,78990.0,78208,1997-06-05,5710,True,A,71,M,103
412480311,41248031100049,82.99Z,N,O,41,2019.0,ETI,92110.0,92024,1997-07-01,5710,True,A,82,N,4
412824559,41282455900014,56.10B,N,O,41,2019.0,ETI,47310.0,47091,1997-06-25,5710,True,A,56,I,58
412887606,41288760600025,65.12Z,N,N,NN,,ETI,75015.0,75115,1998-01-01,5699,True,A,65,K,2
413151739,41315173900013,47.71Z,N,O,52,2019.0,GE,75019.0,75119,1997-07-23,5710,True,A,47,G,1305
413464595,41346459500037,17.21A,N,O,41,2019.0,ETI,1100.0,01283,1997-07-31,5710,True,A,17,C,8
413557398,41355739800612,47.76Z,N,O,41,2019.0,GE,91080.0,91228,1997-08-08,5710,True,A,47,G,83
413691643,41369164300022,47.71Z,,O,NN,,,35400.0,35288,1997-08-25,5710,True,C,47,G,290
413817941,41381794100011,49.39A,N,O,32,2019.0,ETI,97450.0,97414,1997-08-29,5699,True,A,49,H,9
413901760,41390176026595,56.29A,N,O,52,2019.0,GE,92400.0,92026,1997-09-26,5710,True,A,56,I,2920
413935776,41393577600059,46.72Z,N,O,41,2019.0,GE,51100.0,51454,1997-09-16,5710,True,A,46,G,14
414030064,41403006400086,43.22B,N,O,41,2019.0,GE,78280.0,78297,1997-10-02,5710,True,A,43,F,10
414119735,41411973500028,70.22Z,N,O,41,,ETI,92300.0,92044,1997-10-07,5710,True,A,70,M,18
414337402,41433740200013,10.11Z,N,O,41,2019.0,GE,35150.0,35136,1997-10-22,5202,True,A,10,C,5
414574053,41457405300099,20.13B,N,O,32,,GE,69003.0,69383,1997-11-24,5710,True,A,20,C,9
414599035,41459903500014,47.11D,N,O,41,2019.0,GE,77230.0,77153,1997-11-25,5499,True,A,47,G,230
414668194,41466819400049,29.10Z,N,N,NN,,GE,25600.0,25547,1997-12-01,5202,True,A,29,C,4
414719534,41471953400094,43.21A,N,O,41,2019.0,GE,31100.0,31555,1997-12-05,5202,True,A,43,F,20
414725101,41472510100037,30.30Z,N,O,51,2019.0,GE,31100.0,31555,1997-12-04,5710,True,A,30,C,9
414728964,41472896400019,71.20B,N,O,41,2019.0,ETI,93420.0,93078,1997-12-09,5710,True,A,71,M,75
414752519,41475251901182,43.21A,N,O,41,,GE,33610.0,33090,1997-12-05,5202,True,A,43,F,119
414799296,41479929600077,43.21A,N,O,41,2019.0,GE,44240.0,44035,1997-12-08,5202,True,A,43,F,46
414800482,41480048200161,51.10Z,N,O,32,2019.0,GE,97139.0,97101,1997-12-16,5599,True,A,51,H,26
414814798,41481479800024,24.10Z,N,O,41,2019.0,GE,62330.0,62473,1997-12-12,5710,True,A,24,C,2
414815217,41481521700016,30.30Z,N,O,53,,GE,75015.0,75115,1997-12-01,5710,True,A,30,C,22
414954743,41495474300061,45.11Z,N,O,41,2019.0,GE,85140.0,85084,1997-12-26,5710,True,A,45,G,36
414969584,41496958400013,26.11Z,N,O,51,2019.0,GE,13790.0,13087,1997-12-29,5710,True,A,26,C,7
414993998,41499399803456,64.19Z,O,O,51,,GE,72000.0,72181,1997-11-23,6596,True,A,64,K,351
415176072,41517607200015,64.19Z,O,O,51,2019.0,GE,83300.0,83050,1997-12-22,6596,True,A,64,K,325
415183896,41518389600018,10.39A,,O,41,2019.0,ETI,56380.0,56075,1998-01-02,5710,True,A,10,C,1
415550284,41555028400012,20.53Z,N,O,42,2019.0,ETI,6620.0,06010,1955-01-01,5710,True,A,20,C,6
416220010,41622001000043,47.11D,N,O,51,2019.0,ETI,89200.0,89025,1962-01-01,5710,True,A,47,G,136
417689395,41768939500073,70.10Z,N,O,22,2019.0,GE,92500.0,92063,1998-01-20,5599,True,A,70,M,7
417890589,41789058900068,46.46Z,N,O,42,2019.0,GE,92800.0,92062,1998-02-27,5710,True,A,46,G,6
418166096,41816609600069,62.02A,N,O,41,2019.0,GE,75002.0,75102,1998-04-01,5710,True,A,62,J,7
419280151,41928015100012,49.39A,N,O,32,2019.0,GE,77100.0,77284,1998-06-17,5710,True,A,49,H,6
419671425,41967142500751,71.20B,N,O,51,2019.0,GE,59700.0,59378,1998-06-17,5710,True,A,71,M,83
419683818,41968381800027,45.19Z,N,O,42,2019.0,GE,69200.0,69259,1998-07-23,5710,True,A,45,G,26
419875786,41987578600032,21.20Z,N,O,41,2019.0,ETI,92310.0,92072,1998-07-24,5710,True,A,21,C,11
419892336,41989233600100,82.20Z,N,O,00,,ETI,92100.0,92012,1998-07-31,5710,True,C,82,N,10
420019812,42001981200304,72.19Z,N,O,32,,GE,69009.0,69389,1998-08-31,5710,True,A,72,M,30
420418774,42041877400048,71.12B,N,O,41,2019.0,ETI,92200.0,92051,1998-09-01,5710,True,A,71,M,5
420495178,42049517800014,51.10Z,N,O,53,2019.0,GE,93290.0,93073,1998-10-01,5599,True,A,51,H,173
420540643,42054064300269,43.21A,N,O,42,2019.0,GE,93210.0,93066,1998-10-12,5710,True,A,43,F,40
420611386,42061138600079,20.16Z,N,O,41,2019.0,GE,69003.0,69383,1998-09-01,5710,True,A,20,C,9
420742660,42074266000137,27.12Z,N,O,41,,ETI,31500.0,31555,1998-10-31,5710,True,A,27,C,13
420797433,42079743300158,70.10Z,N,O,42,,GE,92000.0,92050,1998-10-26,5710,True,A,70,M,18
420809923,42080992300543,47.52B,N,O,42,,GE,59491.0,59009,1998-10-22,5599,True,A,47,G,54
420866725,42086672500039,22.19Z,N,O,32,,GE,75008.0,75108,1998-11-06,5710,True,A,22,C,3
420916918,42091691800048,30.30Z,N,O,53,2019.0,GE,31300.0,31555,1998-10-30,5710,True,A,30,C,6
420937229,42093722900029,96.01A,,O,41,2019.0,GE,69570.0,69072,1998-10-05,5710,True,A,96,S,2
420948226,42094822600014,42.11Z,,O,41,2019.0,GE,77380.0,77122,1998-11-24,5710,True,A,42,F,18
421106709,42110670900668,27.12Z,N,O,52,2019.0,GE,92500.0,92063,1998-12-01,5710,True,A,27,C,105
421110198,42111019800015,47.11A,N,O,42,2019.0,ETI,88510.0,88158,1998-12-09,5710,True,A,47,G,125
421149295,42114929500055,33.20C,,O,NN,,,6510.0,06033,1998-12-01,5710,True,C,33,C,5
421172313,42117231300015,15.12Z,N,O,41,2019.0,ETI,25690.0,25039,1998-12-15,5710,True,A,15,C,6
421255134,42125513400015,47.11F,N,O,42,2019.0,ETI,89200.0,89025,1998-12-08,5710,True,A,47,G,15
421287996,42128799600027,64.20Z,N,O,03,2019.0,GE,69007.0,69387,1998-12-15,5710,True,A,64,K,2
421320268,42132026800087,27.33Z,N,O,42,2019.0,ETI,78000.0,78646,1998-12-09,5710,True,A,27,C,11
421343369,42134336900011,10.81Z,O,O,42,2019.0,GE,10700.0,10429,1998-12-11,6317,True,A,10,C,28
421345638,42134563800371,38.11Z,N,O,32,,GE,92000.0,92050,1998-12-18,5710,True,A,38,E,46
421356593,42135659300044,70.10Z,N,O,41,2019.0,GE,92320.0,92020,1998-12-18,5710,True,A,70,M,4
421363979,42136397900020,45.32Z,N,O,42,2019.0,ETI,92000.0,92050,1998-12-28,5710,True,A,45,G,332
421454406,42145440600099,20.15Z,N,O,41,2019.0,ETI,92400.0,92026,1998-12-22,5710,True,A,20,C,10
421568965,42156896500048,62.02A,N,O,41,2019.0,ETI,92130.0,92040,1998-12-21,5710,True,A,62,J,12
421863259,42186325900014,27.11Z,N,O,42,2019.0,ETI,67500.0,67180,1999-02-11,5710,True,A,27,C,8
421938861,42193886100034,61.10Z,,O,31,2019.0,GE,75008.0,75108,1999-02-01,5710,True,A,61,J,8
421982745,42198274500018,46.19A,N,O,21,,GE,59170.0,59163,1999-01-01,5710,True,A,46,G,6
422551176,42255117600072,61.30Z,N,O,41,,ETI,92130.0,92040,1999-04-20,5599,True,A,61,J,7
422636472,42263647200280,55.20Z,N,O,41,,ETI,13003.0,13203,1999-04-17,5699,True,A,55,I,33
422845982,42284598200111,10.71A,N,O,41,,GE,75014.0,75114,1999-04-12,5710,True,A,10,C,11
422868851,42286885100078,71.12B,N,O,42,,ETI,78140.0,78640,1999-03-17,5710,True,A,71,M,8
422883769,42288376900222,71.12B,N,O,42,,GE,31300.0,31555,1999-04-12,5710,True,A,71,M,27
423418714,42341871400048,62.01Z,N,O,01,2019.0,PME,25000.0,25056,1999-07-01,5499,True,A,62,J,4
423494335,42349433500155,87.10A,N,O,42,,ETI,33520.0,33075,1999-07-01,8110,True,A,87,Q,17
423628262,42362826200234,84.30A,,O,42,,ETI,59000.0,59350,1999-09-01,8110,True,A,84,O,23
423754241,42375424100010,58.13Z,N,O,41,2019.0,ETI,29600.0,29151,1999-07-01,5710,True,A,58,J,39
423864941,42386494100236,84.30A,N,O,41,,ETI,45000.0,45234,1999-06-01,8110,True,A,84,O,23
423977792,42397779200104,84.30A,,O,32,2019.0,ETI,87430.0,87201,1999-08-18,8110,True,A,84,O,10
424210599,42421059900090,28.11Z,N,O,42,2019.0,GE,93120.0,93027,1999-09-09,5710,True,A,28,C,10
424273407,42427340700306,84.30A,,O,42,,ETI,54000.0,54395,1999-08-01,8110,True,A,84,O,30
424620227,42462022700209,86.10Z,,O,41,,ETI,69370.0,69194,1999-06-03,8110,True,A,86,Q,20
424623759,42462375900018,28.96Z,N,O,41,2019.0,GE,76930.0,76481,1999-10-08,5710,True,A,28,C,5
