siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
305376857,00283,30537685700283,O,1987-10-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,,AEROPORT BALE MULHOUSE,68730,BLOTZHEIM,,,68042,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00291,30537685700291,O,1985-11-26,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,AEROPORT,,,,CAMPO DELL ORO,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,F,TAT EXPRESS,,,,63.4C,NAF1993,O
305376857,00309,30537685700309,O,1989-03-15,NN,,,2009-06-27T03:43:11,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,47,,RUE,CHRISTIAN HUYGENS,37100,TOURS,,BP 7147,37261,37071,TOURS CEDEX 2,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAFRev1,O
305376857,00317,30537685700317,O,1990-01-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,AEROGARD,,,,BELLEGARDE,87100,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00333,30537685700333,O,1986-11-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,,AEROGARE DE BEAUVAIS,60000,TILLE,,,60639,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00358,30537685700358,O,1988-03-01,00,2018,,2020-08-25T10:23:10,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,AERODROME LE MANS- RN 23,,,RTE,D'ANGERS,72100,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00366,30537685700366,O,1987-10-15,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,,L AERODROME,51450,BETHENY,,,51055,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00374,30537685700374,O,1990-04-30,,,,2019-11-14T14:00:58,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZONE D'ACTIVITE,,,,LE BUISSONNET,76800,SAINT-ETIENNE-DU-ROUVRAY,,,76575,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00382,30537685700382,O,1987-11-01,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZA CHE DES PLANTADES,112,,RUE,ROBERT SCHUMANN,83130,LA GARDE,,,83062,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00408,30537685700408,O,1987-12-01,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,18,,RUE,DE LA REPUBLIQUE,62217,BEAURAINS,,,62099,,,,,,,,,,,,,,,,,,,F,,,,,63.4A,NAF1993,O
305376857,00416,30537685700416,O,1991-01-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,,ZI DE MOUGUERRE,64990,MOUGUERRE,,,64407,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00424,30537685700424,O,1990-07-05,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,1800,,RTE,DE BRETTEVILLE,14123,IFS,,,14341,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00432,30537685700432,O,1989-07-08,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,CENTRE ROUTIER,,,,,79260,LA CRECHE,,,79048,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00440,30537685700440,O,1989-01-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,,,86580,BIARD,,,86027,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00457,30537685700457,O,1991-05-13,,,,2019-11-14T14:01:05,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZONE FRET 4 BAT.3450,17,,RUE,DE LA BELLE BORNE,93290,TREMBLAY-EN-FRANCE,,,93073,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00465,30537685700465,O,1990-03-01,NN,,,2019-11-14T14:00:26,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,LOT PRE BRENOT,,,CHE,DU CHAUMOIS,25870,CHATILLON-LE-DUC,,,25133,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00473,30537685700473,O,1989-08-01,NN,,,2019-11-14T14:00:52,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,IMP,POURTALET,64121,SERRES-CASTET,,,64519,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00481,30537685700481,O,1990-06-29,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,,Z I DES CLAIRS CHENES,54230,CHAVIGNY,,,54123,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00499,30537685700499,O,1988-09-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,96,,RUE,DE TOULOUSE,87000,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00507,30537685700507,O,1992-03-02,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,,LE CAILLOU,47520,LE PASSAGE,,,47201,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00515,30537685700515,O,1992-03-02,,,,2019-11-14T14:00:21,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,Z.I. N° 1,,,LD,LES CHAUMES,18570,LA CHAPELLE-SAINT-URSIN,,,18050,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00523,30537685700523,O,1991-03-15,,,,2017-01-16T20:10:19,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,LD LES PLANCHAMPS,,,RTE,DE TESSY,74370,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00531,30537685700531,O,1991-08-01,NN,,,2010-04-18T03:27:37,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,AVIGNON CAUMONT MONTFAVET,,,,AEROPORT D AVIGNON,84140,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00549,30537685700549,O,1988-02-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,1,,BD,GASTON BIRGE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00556,30537685700556,O,1992-03-16,NN,,,2006-10-27T00:08:29,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,LIEU DIT MAZEROLLES,,,RTE,DE VILLENEUVE,40090,MAZEROLLES,,,40178,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAFRev1,N
305376857,00564,30537685700564,O,1991-08-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZAC DE BELLE AIRE NORD,,,RUE,LEONARD DE VINCI,17440,AYTRE,,,17028,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00572,30537685700572,O,1985-01-01,NN,,,2019-11-14T14:00:56,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,AEROPORT DE CHAMBERY,,,,,73420,VIVIERS-DU-LAC,,,73328,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00580,30537685700580,O,1992-04-13,,,,2019-11-14T14:00:17,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,RUE,RENE DESCARTES,10600,LA CHAPELLE-SAINT-LUC,,,10081,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00598,30537685700598,O,1989-11-20,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,RUE,DES MURIERS,69740,GENAS,,,69277,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00606,30537685700606,O,1990-11-01,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,8,,RUE,DES LETIS,51430,BEZANNES,,,51058,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00614,30537685700614,O,1993-01-21,NN,,,2006-11-25T09:19:07,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,6,,AV,VALPARC,68440,HABSHEIM,,,68118,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAFRev1,O
305376857,00622,30537685700622,O,1991-10-01,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,67831 TANNERIES CEDEX,1,,CRS,DES CHEVREAUX,67380,LINGOLSHEIM,,BP 16,67267,67831,TANNERIES CEDEX,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00630,30537685700630,O,1982-11-20,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,RUE,DU CHEMIN VERT,59273,FRETIN,,,59256,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00648,30537685700648,O,1991-11-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZA,,,,LES GRANGES,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00655,30537685700655,O,1991-10-25,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ACTIPOLE METZ BORNY,11,,RUE,DES LANTERNIERS,57070,METZ,,,57463,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00663,30537685700663,O,1990-01-01,NN,,,2019-11-14T14:01:03,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,ALL,DES FRERES MONTGOLFIER,86360,CHASSENEUIL-DU-POITOU,,,86062,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00671,30537685700671,O,1991-01-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,RUE,DE LA ROCHELLE,63370,LEMPDES,,,63193,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00689,30537685700689,O,1989-05-01,,,,2019-11-14T14:00:34,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZI HAIE DES COGNETS,8,,,BELLEVUE,35136,SAINT-JACQUES-DE-LA-LANDE,,,35281,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00697,30537685700697,O,1992-09-01,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,PARC D'ACTIVITES,,,,PURETTONE,20290,BORGO,,,2B042,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00713,30537685700713,O,1992-05-15,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,42,,AV,ROGER HENNEQUIN,78190,TRAPPES,,,78621,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00721,30537685700721,O,1992-09-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,67831 TANNERIES CEDEX,305,,RTE,DE SCHIRMECK,67200,STRASBOURG,,BP 16,67482,,,,,,,,,,,,,,,,,,,F,DIRECTION REGIONALE,,,,63.4C,NAF1993,N
305376857,00739,30537685700739,O,1993-06-01,,,,2019-11-14T14:00:23,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZONE INDUSTRIELLE SUD,,,BD,JEAN MOULIN,21800,CHEVIGNY-SAINT-SAUVEUR,,,21171,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00747,30537685700747,O,1992-08-24,,,,2019-11-14T14:00:19,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,AEROPORT RODEZ MARCILLAC,,,,,12330,SALLES-LA-SOURCE,,,12254,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00754,30537685700754,O,1985-01-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,IMP,DE LORRAINE,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00762,30537685700762,O,1993-07-15,NN,,,2019-11-14T14:00:19,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,RUE,DES COUDRIERS,14123,CORMELLES-LE-ROYAL,,,14181,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00770,30537685700770,O,1988-07-04,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZI DE LA MILLETIERE,,,RUE,DE L AVIATION,37100,TOURS,,,37261,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00788,30537685700788,O,1993-12-01,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,42,,BD,INDUSTRIE,49000,ECOUFLANT,,,49129,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00796,30537685700796,O,1994-05-16,NN,,,2019-11-14T14:00:38,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZI DE MOLINA,85,,RUE,DE LA TALAUDIERE,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00804,30537685700804,O,1994-05-30,NN,,,2019-11-14T14:01:05,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZONE DE LA VIGNE AUX LOUPS,,,RUE,DENIS PAPIN,91380,CHILLY-MAZARIN,,,91161,,,,,,,,,,,,,,,,,,,F,,,,,60.2M,NAFRev1,O
305376857,00812,30537685700812,O,1994-04-01,NN,,,2019-11-14T14:01:05,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZI DU PONT NIEPCE,5,,RUE,NICEPHORE NIEPCE,93150,LE BLANC-MESNIL,,,93007,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00820,30537685700820,O,1994-05-09,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,6,,RUE,DES POTIERS D ETAIN,57070,METZ,,,57463,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00838,30537685700838,O,1994-06-20,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZI DES AUREATS,63,,ALL,JAMES JOULE,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00846,30537685700846,O,1994-08-16,NN,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,105,,RUE,DE SOLIGNAC,87000,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,O
305376857,00853,30537685700853,O,1994-05-30,00,2018,,2020-08-25T10:23:10,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,AEROGARE DE FRET,,,AV,MAURICE BELLONTE,66000,PERPIGNAN,,,66136,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00861,30537685700861,O,1994-10-03,,,,null,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZA DE BRACHEUX,12,,RUE,JOSEPH CUGNOT,60000,BEAUVAIS,,,60057,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAF1993,N
305376857,00879,30537685700879,O,1994-11-09,00,2018,,2020-08-25T10:23:10,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZI INGRE,9,,RUE,PIERRE ET MARIE CURIE,45140,INGRE,,,45169,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00887,30537685700887,O,1994-10-24,00,2018,,2020-08-25T10:23:10,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZONE DE FRET,,,,AEROPORT MARSEILLE PROVENCE,13700,MARIGNANE,,BP 27,13054,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00895,30537685700895,O,1994-12-03,NN,,,2006-11-25T09:19:07,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,GARE DE FRET,,,,AEROPORT MTPELLIER MEDITERRANEE,34130,MAUGUIO,,,34154,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAFRev1,O
305376857,00903,30537685700903,O,1995-02-25,NN,,,2019-11-14T14:00:21,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,,,,LA BOBINERIE,17810,SAINT-GEORGES-DES-COTEAUX,,,17336,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAFRev1,O
305376857,00911,30537685700911,O,1995-03-01,00,2018,,2020-08-25T10:23:10,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,9,,RUE,DES RONZIERES,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00929,30537685700929,O,1995-03-31,NN,,,2009-02-04T00:16:08,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,CENTRE DE GROS N°2,,,RUE,JULES VERNE,59273,FRETIN,,,59256,,,,,,,,,,,,,,,,,,,F,,,,,60.2M,NAF1993,N
305376857,00937,30537685700937,O,1995-06-17,00,2018,,2020-08-25T10:23:10,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,5,,ALL,HENRY POTEZ,31700,BLAGNAC,,,31069,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00945,30537685700945,O,1995-12-01,00,2018,,2020-08-25T10:23:10,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,ZA BEL AIR,,,RUE,DES CHARPENTIERS,12000,RODEZ,,,12202,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00952,30537685700952,O,1996-06-01,NN,,,2013-05-18T02:32:05,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,,3,,RUE,DES FRERES MONTGOLFIER,21300,CHENOVE,,,21166,,,,,,,,,,,,,,,,,,,F,,,,,52.29A,NAFRev2,O
305376857,00960,30537685700960,O,1996-12-01,NN,,,2006-11-25T09:19:07,false,C,O,,1976-04-01,5710,FEDEX EXPRESS FRANCE,,,,,,,,,,,,,,52.29A,NAFRev2,,,O,00,2018,01398,2020-08-25T10:23:11,,,MIN BATIMENT C,2,,AV,JEAN JOXE MIN,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,F,,,,,63.4C,NAFRev1,O
