id,organization_name,staff,reporting_year,total_scope_1,total_scope_2,total_scope_3,action_plan,assessment_id,legal_unit_id,evolution_scope_1
4200.0,caisse primaire d'assurance maladie de seine saint denis,1300.0,2018.0,283.333,798.319,4143.963,Oui,4200.0,323690271,
4433.0,cpam des hauts-de-seine,1342.0,2018.0,164.685,347.22,3936.807,Oui,4433.0,323636837,
6828.0,derichebourg aeronautics recruitment france,509.0,2020.0,246.1,11.57,0.0,Oui,6828.0,323540898,
4463.0,cpam des yvelines,1117.0,2018.0,498.296,290.797,3754.276,Oui,4463.0,323532267,
5410.0,s.a. la toque angevine,745.0,2018.0,1245.0,487.0,474.0,Oui,5410.0,323438028,-198.0
4642.0,cpam du val d'oise,951.0,2018.0,156.55114593,392.4928378,0.0,Oui,4642.0,323391367,
5897.0,association generale de prevoyance militaire,838.0,2019.0,1063.17,91.59,0.0,Oui,5897.0,323379040,
415.0,meubles demeyere,765.0,2011.0,1190.0,836.0,308.0,Non,415.0,323140392,
5303.0,hippopotamus,2300.0,2019.0,824.0,736.0,436.0,Oui,5303.0,322566043,
3643.0,vetir,4000.0,2018.0,156.0,2861.0,0.0,Oui,3643.0,322424342,
3692.0,euro-information / euro-information production - groupement informatique cm-cic,818.0,2018.0,404.0,2696.0,2310.0,Oui,3692.0,322190109,
4784.0,alvance aluminium dunkerque,609.0,2019.0,525467.0,224185.0,0.0,Oui,4784.0,321970782,
2262.0,keolis armor,562.0,2015.0,15780.0,0.0,0.0,Oui,2262.0,321840225,
286.0,ronsard,637.0,2014.0,2779.0,1021.0,0.0,Oui,286.0,321616914,
5260.0,verspieren,963.0,2018.0,818.0,94.0,3158.0,Oui,5260.0,321502049,523.0
4610.0,groupe progres sa,589.0,2018.0,506.0,277.0,314.0,Oui,4610.0,321263683,
2424.0,sa,515.0,2017.0,1475.0,270.0,409.0,Oui,2424.0,321165045,
1765.0,urbaine de travaux,487.0,2016.0,1560.0,168.0,0.0,Oui,1765.0,321057978,
5970.0,orexad,1136.0,2019.0,7344.0,1369.0,2500.0,Oui,5970.0,320955396,3776.0
4066.0,arconic fixation simmonds sas,604.0,2018.0,284253.0,620878.0,0.0,Oui,4066.0,320443393,
3034.0,mccain alimentaire sas,1065.0,2015.0,89342.0,13268.0,0.0,Oui,3034.0,320442726,
5627.0,pum plastiques,1337.0,2019.0,6846.0,42.0,1589.0,Oui,5627.0,320441108,
3800.0,credit mutuel nord europe,2559.0,2018.0,1453.0,374.0,1766.0,Oui,3800.0,320342264,
6817.0,indigo park,1487.0,2020.0,1183.0,5686.0,46546.0,Oui,6817.0,320229644,304.0
4404.0,docaposte bpo,1027.0,2018.0,114.0,154.0,0.0,Oui,4404.0,320217144,25.0
4551.0,societe des vehicules automobiles de batilly,2100.0,2018.0,32417.0,1731.0,0.0,Oui,4551.0,319851408,4574.0
4133.0,arkema france,6275.0,2018.0,729500.0,170900.0,0.0,Oui,4133.0,319632790,10500.0
2601.0,sas clinique saint vincent saint pierre,500.0,2016.0,623.0,351.0,204.0,Oui,2601.0,319450060,
918.0,ncs,600.0,2015.0,3873.0,2276.0,645.0,Oui,918.0,319427399,
737.0,sandro andy,862.0,2015.0,80.172,149.798,0.0,Oui,737.0,319427316,
565.0,bnp paribas asset management,621.0,2015.0,18.303,522.112,533.472,Oui,565.0,319378832,
4464.0,les ateliers du gout sas,800.0,2018.0,4144128.0,1212128.0,0.0,Oui,4464.0,319331849,
4762.0,thales las france,6617.0,2018.0,8500.0,3486.0,0.0,Oui,4762.0,319159877,
6834.0,spie ics,3600.0,2020.0,3656.28,0.61,37.12,Oui,6834.0,319060075,
4605.0,federation du credit mutuel du sud-ouest,862.0,2018.0,163.0,261.0,4267.0,Oui,4605.0,318993680,
5437.0,la brioche doree,1574.0,2019.0,298.0,990.0,0.0,Oui,5437.0,318906591,
907.0,tnt express national,2575.0,2014.0,17098.13,732.3,108790.76,Oui,907.0,318883238,
6756.0,prisma media,1126.0,2020.0,220.0,5.0,46750.0,Oui,6756.0,318826187,
306.0,akka technologies,5612.0,2014.0,1103.0,162.0,0.0,Oui,306.0,318732880,
6732.0,icade sa,1189.0,2020.0,4905.0,3909.0,477584.0,Oui,6732.0,318607207,
4880.0,louis vuitton malletier,6.0,2018.0,339.0,956.86,0.0,Oui,4880.0,318571064,
592.0,gie bnp paribas cardif,2450.0,2015.0,400.973,760.758,1430.3,Oui,592.0,318246899,
6661.0,eurovia dala,679.0,2019.0,6931.0,51.0,0.0,Oui,6661.0,317975910,
5608.0,eiffage genie civil terrassement,668.0,2019.0,17000.0,35.0,0.0,Oui,5608.0,317803443,
4979.0,cooperative isigny sainte-mere,913.0,2019.0,36844.60000000001,3342.7,0.0,Oui,4979.0,317750818,
4447.0,kiloutou,3677.0,2019.0,25445.0,712.0,0.0,Oui,4447.0,317686061,174.0
452.0,eovi mcd mutuelle,1848.0,2015.0,1829.0,405.0,0.0,Oui,452.0,317442176,
3016.0,agco sas,1200.0,2015.0,5528.653,566.67072,0.0,Oui,3016.0,317358380,
5905.0,sas bouchers services,1132.0,2019.0,190.0,3.0,0.0,Oui,5905.0,317238061,
1908.0,galderma r&d,541.0,2014.0,5043.213,1018.0,0.0,Oui,1908.0,317099679,
4613.0,sysco france,4139.0,2018.0,32256.24571264659,2555.6194712005,0.0,Oui,4613.0,316807015,
3972.0,laboratoires msd-chibret,703.0,2018.0,5941.0,1209.0,0.0,Oui,3972.0,316331065,
4223.0,hmy france,690.0,2018.0,4446.0,338.0,64932.0,Oui,4223.0,316016930,-1917.0
4928.0,les grands chais de france,1520.0,2018.0,7183.0,1419.0,0.0,Oui,4928.0,315999201,600.0
3184.0,adrexo,17582.0,2017.0,5460.0,447.0,0.0,Oui,3184.0,315549352,
5734.0,general logistics systems,1403.0,2019.0,839.0,309.6,0.0,Oui,5734.0,315334011,-612.0
7570.0,garrett motion france,606.0,2020.0,813.0,310.0,326.0,Oui,7570.0,315161141,-1413.0
7125.0,guisnel distribution,622.0,2021.0,8430.0,52.0,0.0,Oui,7125.0,315064501,-5161.0
1742.0,geodis logistics ile de france,511.0,2011.0,3828.0,807.0,0.0,Oui,1742.0,315062752,
897.0,gems scs,2800.0,2018.0,4796.79,411.25,0.0,Oui,897.0,315013359,
6755.0,sii sa societe pour linformatique industrielle,4073.0,2020.0,21.21,0.0,3928.41,Oui,6755.0,315000943,-12.79
6690.0,tam,1125.0,2019.0,7017.0,1405.0,0.0,Oui,6690.0,314871815,-1259.0
4711.0,continental automotive france sas,3125.0,2018.0,1950.425840602,1961.5089725,6694.5450808748,Oui,4711.0,314722026,
4403.0,docaposte dps,600.0,2018.0,430.0,296.0,0.0,Oui,4403.0,314704057,117.0
4426.0,caisse generale de securite sociale,1148.0,2018.0,125.168,2211.518,4845.402,Oui,4426.0,314635483,
5399.0,caisse d' allocations familiales de la reunion,644.0,2019.0,80.946357806,1040.809837716,214.16939207289,Oui,5399.0,314635368,-19.97635471644
4361.0,novandie sa,1231.0,2018.0,21390.0,3883.0,0.0,Oui,4361.0,314603051,
3933.0,caisse generale de securite sociale de la guadeloupe,948.0,2018.0,5.0,2.0,0.0,Oui,3933.0,314572025,
5136.0,soprema sas,600.0,2019.0,12514.9,879.1,0.0,Oui,5136.0,314527557,
4951.0,aigle international,650.0,2019.0,1323.38,207.79,0.0,Oui,4951.0,314397712,-507.1199999999999
4487.0,hutchinson snc,3258.0,2018.0,22945.4,5377.2,0.0,Oui,4487.0,314397696,
4490.0,paulstra snc,2205.0,2018.0,9014.1,3785.0,0.0,Oui,4490.0,314397670,
5834.0,transports du val d'oise,620.0,2019.0,9696.0,12.0,2509.0,Oui,5834.0,314388950,
1705.0,air liquide france industrie,2346.0,2015.0,899242.0,155654.0,259020.0,Oui,1705.0,314119504,
3383.0,carrefour banque,1441.0,2018.0,596.0,274.0,0.0,Oui,3383.0,313811515,
1796.0,macoproductions,1275.0,2015.0,3948.723,848.1,0.0,Oui,1796.0,313777997,
4499.0,sas sodebo psv,688.0,2018.0,4558.0,1449.0,0.0,Oui,4499.0,313414062,
2314.0,thales microelectronics sas,516.0,2016.0,252.67,352.4,0.0,Oui,2314.0,313384695,
5111.0,celio france,2600.0,2017.0,521.52,1309.8,612.3,Oui,5111.0,313334856,
4416.0,delifrance,1407.0,2019.0,4008.0,7009.0,0.0,Oui,4416.0,313167173,
4669.0,caisse de credit mutuel mediterraneen,1185.0,2018.0,91.0,251.0,722.0,Oui,4669.0,312682156,
3934.0,credit mutuel midi-atlantique,930.0,2018.0,12.9,195.2,250.9,Oui,3934.0,312682099,
1406.0,kaefer wanner,1800.0,2014.0,2665.0,150.0,11518.0,Oui,1406.0,312668601,
4781.0,caisse regionale de credit agricole mutuel de la reunion,850.0,2019.0,205.0,1983.0,7610.0,Oui,4781.0,312617046,
6810.0,alsacienne de restauration,750.0,2020.0,515.1,47.0,19961.0,Oui,6810.0,312478266,105.10000000000002
5009.0,saint-gobain isover,820.0,2018.0,69915.0,12946.0,0.0,Oui,5009.0,312379076,
4557.0,renault retail group france,6670.0,2018.0,14024.0,1045.0,0.0,Oui,4557.0,312212301,598.0
6812.0,arpege,1300.0,2020.0,2021.9,126.0,53234.0,Oui,6812.0,312147770,
4095.0,ethypharm,716.0,2018.0,3205.0,541.0,0.0,Oui,4095.0,311999833,
4654.0,beauty success sas,830.0,2018.0,296.0,199.0,165.0,Oui,4654.0,311889877,-284.0
475.0,adrea mutuelle,1241.0,2016.0,1366.0,204.0,0.0,Non,475.0,311799878,
4656.0,schenker france sas,6100.0,2018.0,52166.0,1144.0,0.0,Oui,4656.0,311799456,
4286.0,keolis tours,691.0,2018.0,9481.0,212.0,2503.0,Oui,4286.0,311567416,250.0
4252.0,missenard-quint b,525.0,2018.0,2132.0,46.0,0.0,Oui,4252.0,311098487,18.0
4753.0,herta,1779.0,2018.0,3272.0,2634.0,1822.0,Oui,4753.0,311043194,
7588.0,ciblex express,612.0,2020.0,439.0,110.0,57004.0,Oui,7588.0,310996178,
1660.0,sodexo en france,34000.0,2015.0,36786.0,10334.0,0.0,Oui,1660.0,310923008,
4141.0,societe anonyme d'habitations a loyer modere de la reunion (shlmr),400.0,2019.0,153.379563287,589.130915,359.16461193333,Oui,4141.0,310895172,
4348.0,sidr,413.0,2019.0,245.0,6568.0,0.0,Oui,4348.0,310863592,
5827.0,societe bourbonnaise de travaux publics et de construction,624.0,2020.0,2418.0,227.0,0.0,Oui,5827.0,310850342,
5537.0,sonen,751.0,2019.0,3400.0,269.0,1007.0,Oui,5537.0,310818000,
3831.0,bouygues batiment france europe,8242.0,2018.0,24538.0,7277.0,554491.0,Oui,3831.0,310505748,22354.34
948.0,ldc bourgogne,841.0,2014.0,1103.0,706.0,535.0,Oui,948.0,310391503,
690.0,les compagnons,21429.0,2015.0,9.0,1.0,2.0,Oui,690.0,309979631,
3191.0,ratier-figeac,1250.0,2017.0,1791.0,1683.0,27616.0,Oui,3191.0,309954006,-406.0
777.0,select service partner france,647.0,2014.0,848.0,358.0,0.0,Oui,777.0,309892230,
2566.0,netman,1100.0,2015.0,579.0,4.0,137.0,Oui,2566.0,309812840,
3622.0,lustral,1990.0,2018.0,353.517,19.721,0.0,Oui,3622.0,309674414,
3333.0,lgl france,606.0,2017.0,1281.3,712.2,0.0,Oui,3333.0,309528115,
4810.0,cer france alliance centre,660.0,2018.0,232.0,68.0,0.0,Oui,4810.0,309507200,
4595.0,credit mutuel arkea,9978.0,2018.0,1365.0,1753.0,31410.0,Oui,4595.0,309410058,
401.0,euroviande service,572.0,2014.0,87.73,6.0,0.0,Oui,401.0,309383065,
4237.0,eiffage energie systemes - transport & distribution,720.0,2018.0,2034.0,44.0,0.0,Oui,4237.0,309122810,
6104.0,tractebel engineering france,593.0,2019.0,1e-05,47.0,2922.0,Oui,6104.0,309103877,
7440.0,apside,2700.0,2020.0,54.5,107.1,5048.6,Oui,7440.0,309065084,
447.0,securitas transport aviation security sas,1438.0,2015.0,74.45,10.0,18.65,Oui,447.0,308973239,
4676.0,guerbet sa,981.0,2018.0,13686.0,1833.0,0.0,Oui,4676.0,308491521,1225.0
3311.0,vivarte,10000.0,2018.0,3245.9,4976.57,0.0,Oui,3311.0,308449024,
3791.0,ei jp fauche,700.0,2018.0,3438.0,67.0,0.0,Oui,3791.0,308250570,
295.0,ipsen pharma,870.0,2014.0,1272.0,222.0,0.0,Oui,295.0,308197185,
1349.0,institut camille miret,1080.0,2015.0,2350.7,104.2,7009.0,Oui,1349.0,308186758,
7223.0,transports capelle,794.0,2019.0,47208.36,55.16,0.0,Oui,7223.0,308148691,0.0
6954.0,keolis lyon,4500.0,2019.0,54221.0,5935.0,72196.0,Oui,6954.0,308077635,2147.0
5083.0,laboratoires arkopharma,922.0,2018.0,927.9,785.4,0.0,Oui,5083.0,307378489,-2448.0
7558.0,rector lesage,1089.0,2020.0,1713.0,866.0,3453.0,Oui,7558.0,307322214,-2979.0
6171.0,scania france sas,988.0,2018.0,3465.0,168.0,2476.0,Oui,6171.0,307166934,
3778.0,credit mutuel ocean,1452.0,2018.0,377.0,291.0,1283.0,Oui,3778.0,307049015,
4673.0,argedis,3285.0,2019.0,1322.0,3807.0,0.0,Oui,4673.0,306916099,
420.0,orys,564.0,2015.0,,,,Oui,420.0,306878315,
4300.0,caisse regionale de credit mutuel du centre,1109.0,2018.0,502.0,208.0,710.0,Oui,4300.0,306487331,
2377.0,couleurs de tollens,901.0,2016.0,2231.0,701.0,543.0,Oui,2377.0,306289307,
6131.0,generale de manutention portuaire,208.0,2020.0,13337.0,914.0,0.0,Oui,6131.0,306215526,
4261.0,decathlon se,5000.0,2018.0,614.64,343.0,0.0,Oui,4261.0,306138900,-703.8100000000001
4992.0,societe trane,497.0,2018.0,12167.0,251.0,0.0,Oui,4992.0,306050188,-10900.0
4631.0,pierrette - tba,683.0,2018.0,7160.0,197.0,0.0,Oui,4631.0,306042268,
207.0,systeme u centrale regionale sud,1179.0,2014.0,1670.0,1042.0,0.0,Oui,207.0,306020140,
2454.0,neolia,548.0,2015.0,17471.0,2667.0,0.0,Oui,2454.0,305918732,
4959.0,serare s.a.s.,3500.0,2018.0,4905.34356881,1062.4137645,0.0,Oui,4959.0,305836033,-754.6564311900001
2786.0,laboratoires m&l,1200.0,2014.0,2351.0,881.0,71353.0,Oui,2786.0,305823296,
553.0,v33 s.a,580.0,2018.0,2029.0,253.0,0.0,Non,553.0,305690158,
3361.0,bastide le confort medical,1695.0,2018.0,9042.0,0.0,0.0,Oui,3361.0,305635039,2657.0
4233.0,aftral,2200.0,2018.0,15624.486,403.27,4158.87,Oui,4233.0,305405045,
6589.0,rockwool france,585.0,2020.0,99211.527,5170.837,0.0,Oui,6589.0,305394397,-7047.472999999998
2092.0,fedex express france,1027.0,2014.0,18869.0,257.0,0.0,Oui,2092.0,305376857,
2009.0,charier,1266.0,2015.0,49511.81,1519.36,0.0,Oui,2009.0,305319477,
3918.0,la maille souple,60.0,2018.0,0.1,214.0,0.0,Oui,3918.0,305291346,0.1
934.0,brand france,500.0,2015.0,1383055.0,103207.0,0.0,Oui,934.0,305234320,
4545.0,orano cycle,7533.0,2018.0,84822.1,35891.0,0.0,Oui,4545.0,305207169,
7005.0,onyx est,649.0,2018.0,16315.0,169.0,0.0,Oui,7005.0,305205411,
7092.0,sas,2600.0,2019.0,59.632,1349.12,467416.9319999999,Oui,7092.0,305154262,
4677.0,diagnostica stago,1267.0,2018.0,3456.0,571.0,0.0,Oui,4677.0,305151409,53.496999999999844
2232.0,groupe chalavan et duc,1200.0,2016.0,55739.74,72.09,0.0,Oui,2232.0,304877707,
4826.0,u enseigne,6672.0,2018.0,4920.469999999999,272.62,0.0,Oui,4826.0,304602956,
4708.0,securitas france sarl,13379.0,2018.0,7076.0,368.0,0.0,Oui,4708.0,304497852,5016.77
3802.0,bel sa,3168.0,2018.0,33385.0,4517.0,5958.0,Oui,3802.0,304465461,-16191.0
5798.0,select tt,823.0,2018.0,377.0,26.0,215.0,Oui,5798.0,304381379,
3729.0,baxter sas,387.0,2017.0,0.001,125.136,9763.256,Oui,3729.0,304317357,-1219.999
4015.0,somfy activites sa,1833.0,2018.0,3125.0,359.0,0.0,Oui,4015.0,303970230,
5062.0,ricard sas,858.0,2019.0,2532.0,305.0,0.0,Oui,5062.0,303656375,
5589.0,silliker sas,860.0,2019.0,1456.0,229.0,358.0,Oui,5589.0,303434591,145.0
3195.0,toyota material handling france,850.0,2017.0,2586.0,89.0,0.0,Oui,3195.0,303409619,
2886.0,elior services proprete et sante,18000.0,2017.0,23.0,0.0,7.0,Oui,2886.0,303409593,
4617.0,allianz france,9598.0,2018.0,12492.0,2522.0,11803.0,Oui,4617.0,303265128,
4000.0,crcam des savoie credit agricole des savoie,2429.0,2018.0,841.0,503.0,23368.0,Oui,4000.0,302958491,
4577.0,cooperative vivescia,536.0,2019.0,3352.0,3318.0,0.0,Oui,4577.0,302715966,
5298.0,spie batignolles malet,1689.0,2019.0,22351.0,241.0,0.0,Oui,5298.0,302698873,3212.0
3611.0,konica minolta,1485.0,2018.0,3581.0,60.0,10954.0,Oui,3611.0,302695614,
4398.0,bbgr,750.0,2018.0,1688.0,369.0,0.0,Oui,4398.0,302607957,
6521.0,onyx auvergne rhone-alpes,751.0,2019.0,54466.0,473.0,0.0,Oui,6521.0,302590898,
4354.0,saipem s.a.,1395.0,2018.0,358.0,375.0,0.0,Oui,4354.0,302588462,358.0
6719.0,thyssenkrupp presta france,1000.0,2020.0,1458.7,283.0,0.0,Oui,6719.0,302507652,319.70000000000005
4114.0,patisseries gourmandes,506.0,2018.0,6107.18,634.0,1246.0,Oui,4114.0,302476106,
4312.0,seb sa,729.0,2018.0,3407.0,477.0,0.0,Oui,4312.0,302412226,
5642.0,docks des materiaux de l'ouest,857.0,2019.0,4526.0,216.0,1279.0,Oui,5642.0,302364211,
1307.0,ateliers d'armancon,500.0,2014.0,275.0,55.0,52.0,Oui,1307.0,302264262,
5063.0,pernod sas,505.0,2019.0,2054.0,285.0,0.0,Oui,5063.0,302208301,
1694.0,steelcase sas,593.0,2018.0,1266.795,253.601,0.0,Oui,1694.0,302162623,
4479.0,lafargeholcim ciments,1117.0,2018.0,3549951.0,16443.0,0.0,Oui,4479.0,302135561,
4843.0,nestle purina petcare france,1847.0,2018.0,41399.0,3820.0,8173.0,Oui,4843.0,302079462,
6773.0,scapest,500.0,2020.0,750.0,715.0,0.0,Oui,6773.0,301986154,
2542.0,keolis atlantique,521.0,2017.0,13240.0,34.8,0.0,Oui,2542.0,301941332,
686.0,les volants,3540.0,2015.0,8.0,0.3,1.0,Oui,686.0,301938817,
3255.0,stime,765.0,2017.0,306.0,443.0,110.0,Oui,3255.0,301850277,
2463.0,ceva sante animale sa,945.0,2016.0,2988.0,593.0,0.0,Oui,2463.0,301763405,
6044.0,apave alsacienne sas,603.0,2019.0,1300.0,23.0,0.0,Oui,6044.0,301570446,229.6300000000001
5527.0,semitag,1445.0,2019.0,11311.0,1511.0,0.0,Oui,5527.0,301503231,
4316.0,tefal sas,1849.0,2019.0,20485.0,2134.0,0.0,Oui,4316.0,301501920,
5528.0,safran electrical & power,3227.0,2019.0,881.0,543.0,337.0,Oui,5528.0,301501391,
2604.0,textilot s.a.,550.0,2016.0,5680.7,337.5,0.0,Oui,2604.0,301420626,
4607.0,bledina,1392.0,2018.0,24001.01,11781.0,0.0,Oui,4607.0,301374922,
3670.0,liebherr france sas,1398.0,2018.0,7422.0,986.0,5458.0,Oui,3670.0,301374690,1142.4899999999998
5625.0,smacl,860.0,2019.0,277.29,88.55,0.0,Oui,5625.0,301309605,-60.81
7518.0,bobst lyon,616.0,2020.0,698.0,151.0,0.0,Oui,7518.0,301165841,
3123.0,cermex sas,520.0,2018.0,960.124,152.0,0.0,Oui,3123.0,300989001,
6642.0,serge ferrari,839.0,2020.0,11314.0,1524.0,0.0,Oui,6642.0,300821873,
2261.0,sdis 16,1285.0,2015.0,1397.0,118.0,321.0,Oui,2261.0,281600015,
7569.0,ch ainay le chateau,405.0,2020.0,294.0,45.0,0.0,Oui,7569.0,260304936,
5981.0,keolis lille metropole,2455.0,2019.0,25068.0,2045.0,6326.0,Oui,5981.0,241647920,
1397.0,mairie de courbevoie,1800.0,2014.0,2469.0375,3138.0,4780.0,Oui,1397.0,219200268,
1315.0,centre hospitalier d'ardeche meridionale,1200.0,2015.0,963.4399999999999,293.91,193.94,Oui,1315.0,200011385,
596.0,alstom power service,2000.0,2015.0,1829.0,149.0,685.0,Oui,596.0,194569100,
6681.0,societe de transports et daffretement du tregor stat,600.0,2019.0,30802.5,55.11,0.0,Oui,6681.0,194469960,
3624.0,prefecture de tarn-et-garonne,133.0,2019.0,124.96,30.6,38.40000000000001,Oui,3624.0,178200010,
6416.0,rectorat de l'academie de montpellier,575.0,2019.0,270.0,20.0,68.0,Oui,6416.0,173404302,
5283.0,prysmian cables et systemes france,1114.0,2018.0,34889.0,3144.0,0.0,Oui,5283.0,95750311,
4159.0,terega,611.0,2018.0,115587.8,3461.4,0.0,Oui,4159.0,95580841,65441.088
4260.0,maury imprimeur,850.0,2018.0,7028.10049,3606.68,1801.151,Oui,4260.0,87280061,-2284.2495100000006
409.0,cmco claude berrnard,527.0,2016.0,904.0,285.0,0.0,Oui,409.0,86920394,
5299.0,soccoim,541.0,2018.0,12949.0,122.0,0.0,Oui,5299.0,86880036,
4707.0,sogecap,1961.0,2018.0,9.0,431.0,620.0,Oui,4707.0,86380730,-6.0
4583.0,pfeiffer vacuum sas,700.0,2018.0,378.707,803.064,0.0,Oui,4583.0,85980357,
2312.0,servier monde sas,2336.0,2017.0,454.0,967.0,0.0,Oui,2312.0,85480796,
7152.0,adidas france sarl,749.0,2019.0,783.279,344.914,0.0,Oui,7152.0,85480069,283.749
4283.0,onyx mediteranee,541.0,2018.0,5941.0,89.0,0.0,Oui,4283.0,73806440,1291.0
4362.0,credit mutuel anjou,601.0,2018.0,198.0,128.0,391.0,Oui,4362.0,72202419,
3552.0,tessi sa,4555.0,2018.0,1027.0,377.0,10918.0,Oui,3552.0,71501571,
605.0,soregor,652.0,2015.0,,,,Oui,605.0,69200210,
4349.0,daher technologies sa,1091.0,2019.0,2368.0,135.0,0.0,Oui,4349.0,68803055,65.0
6476.0,onet services,17330.0,2019.0,9033.300000000001,199.6,0.0,Oui,6476.0,67800425,2255.300000000001
3272.0,strego,1300.0,2018.0,381.4,140.0,3145.0,Oui,3272.0,63200885,
4634.0,les lavandieres,1998.0,2018.0,24012.0,574.0,0.0,Oui,4634.0,62201009,
6718.0,caterpillar france sas,1470.0,2018.0,16349.0,1867.0,43820493.0,Oui,6718.0,61500245,
412.0,ortec industrie,893.0,2015.0,,,,Oui,412.0,60801396,
6344.0,h reinier,2738.0,2019.0,633.1,12.0,0.0,Oui,6344.0,60801388,131.10000000000002
1529.0,rtm,3776.0,2015.0,42002.0,3720.0,0.0,Oui,1529.0,59804062,
4383.0,banque populaire mediterranee,2232.0,2018.0,600.0,618.0,18243.0,Oui,4383.0,58801481,
3360.0,societe du canal de provence,515.0,2017.0,1293.0,2689.67,0.0,Oui,3360.0,57813131,
790.0,societe des eaux de marseille,792.0,2015.0,1824.0,2836.0,4156.0,Oui,790.0,57806150,
5644.0,comasud,1394.0,2019.0,3661.0,249.0,1061.0,Oui,5644.0,57802753,
4085.0,vicat,890.0,2018.0,1744050.0,9699.0,0.0,Oui,4085.0,57505539,-168766.0
4576.0,societe anonyme,534.0,2018.0,939.6,453.5,0.0,Oui,4576.0,57502742,
3350.0,snef sa,7002.0,2017.0,14689.0,491.0,0.0,Oui,3350.0,56800659,
5640.0,bmra,722.0,2019.0,3454.0,125.0,956.0,Oui,5640.0,56503097,
3566.0,samse,1474.0,2018.0,2043.0,570.0,77620.0,Oui,3566.0,56502248,-3619.0
4666.0,becton dickinson,1851.0,2018.0,6472.0,1236.0,0.0,Oui,4666.0,56501711,
3974.0,bollore sa,593.0,2018.0,2514.0,1743.0,0.0,Oui,3974.0,55804124,
5730.0,fnac darty participations et services,24046.0,2019.0,15351.96,6391.12,46844.28,Oui,5730.0,55800296,
2477.0,richardson sas,1786.0,2016.0,4969.0,418.0,1406.0,Oui,2477.0,54800958,408.0
4738.0,dusolier calberson,800.0,2019.0,5609.550999999999,158.0,1572.562,Oui,4738.0,54200415,
5904.0,ingram micro services,679.0,2018.0,722.0,152.0,17842.0,Oui,5904.0,45536234,26.0
7578.0,laiterie nouvelle de l'arguenon,560.0,2019.0,24596.0,1454.0,0.0,Oui,7578.0,25550120,
2733.0,valeo comfort and driving assistance,800.0,2017.0,389.05,106.0,5792.0,Oui,2733.0,17251067,
4315.0,seb developpement sas,1000.0,2018.0,21.0,142.0,0.0,Oui,4315.0,16950842,
536.0,keolis dijon,734.0,2014.0,7594.87,844.0,2223.0,Oui,536.0,16450942,
4571.0,aprr,2434.0,2018.0,14692.0,2200.0,0.0,Oui,4571.0,16250029,-588.0
3565.0,doras,728.0,2018.0,4521.0,282.0,37985.0,Oui,3565.0,15851793,356.0
5856.0,scaouest,810.0,2019.0,5871.739,174.141,0.0,Oui,5856.0,7080021,3926.7389999999996
